rank,rankdifference,title,year,url,checkedcount,favouritecount,dislikedcount,officialtoplistcount,usertoplistcount,akatitle,imdburl,checked,favorite,disliked,watchlist,owned
1161,0,Detour,1945,http://www.icheckmovies.com/movies/detour/,3786,271,25,16,356,,http://www.imdb.com/title/tt0037638/,"2010-10-24 11:04:19",no,no,no,no
1162,0,"I Wanna Hold Your Hand",1978,http://www.icheckmovies.com/movies/i+wanna+hold+your+hand/,433,21,3,1,53,,http://www.imdb.com/title/tt0077714/,no,no,no,no,no
1163,0,Japón,2002,http://www.icheckmovies.com/movies/japon/,570,50,11,4,119,Japan,http://www.imdb.com/title/tt0322824/,no,no,no,no,no
1164,0,"Démanty noci",1964,http://www.icheckmovies.com/movies/demanty+noci/,623,73,10,4,199,"Diamonds of the Night",http://www.imdb.com/title/tt0058001/,no,no,no,no,no
1165,0,"A Face in the Crowd",1957,http://www.icheckmovies.com/movies/a+face+in+the+crowd/,2401,352,14,13,314,,http://www.imdb.com/title/tt0050371/,"2013-11-02 00:23:57",no,no,no,no
1166,0,"Ging chaat goo si",1985,http://www.icheckmovies.com/movies/ging+chaat+goo+si/,3806,185,11,10,193,"Police Story",http://www.imdb.com/title/tt0089374/,"2012-05-13 03:40:48",no,no,no,no
1167,0,"Ging chaat goo si juk jaap",1988,http://www.icheckmovies.com/movies/ging+chaat+goo+si+juk+jaap/,1687,59,9,6,78,"Police Story 2",http://www.imdb.com/title/tt0095403/,"2015-07-20 05:10:11",no,no,no,no
1168,0,"My Brilliant Career",1979,http://www.icheckmovies.com/movies/my+brilliant+career/,965,50,7,7,210,,http://www.imdb.com/title/tt0079596/,no,no,no,no,no
1169,0,"The Heiress",1949,http://www.icheckmovies.com/movies/the+heiress/,2464,257,14,9,327,,http://www.imdb.com/title/tt0041452/,no,no,no,no,no
1170,0,"Funny Games",1997,http://www.icheckmovies.com/movies/funny+games/,12462,1080,191,12,482,,http://www.imdb.com/title/tt0119167/,no,no,no,no,no
1171,0,"Un beau soleil intérieur",2017,http://www.icheckmovies.com/movies/un+beau+soleil+interieur/,508,12,8,2,70,"Let the Sunshine In",http://www.imdb.com/title/tt6423776/,no,no,no,no,no
1172,0,"Blue Velvet",1986,http://www.icheckmovies.com/movies/blue+velvet/,26267,2779,211,24,1017,,http://www.imdb.com/title/tt0090756/,"2013-04-01 22:32:42",no,no,no,no
1173,0,"L'une chante l'autre pas",1977,http://www.icheckmovies.com/movies/lune+chante+lautre+pas/,261,15,1,2,72,"One Sings, the Other Doesn't",http://www.imdb.com/title/tt0076855/,no,no,no,no,no
1174,0,"Swing Time",1936,http://www.icheckmovies.com/movies/swing+time/,4098,320,21,13,378,,http://www.imdb.com/title/tt0028333/,no,no,no,no,no
1175,0,"La vie de Jésus",1997,http://www.icheckmovies.com/movies/la+vie+de+jesus/,438,37,7,3,123,"The Life of Jesus",http://www.imdb.com/title/tt0120448/,no,no,no,no,no
1176,0,L'humanité,1999,http://www.icheckmovies.com/movies/lhumanite/,580,54,16,5,170,Humanité,http://www.imdb.com/title/tt0197569/,no,no,no,no,no
1177,0,"Hedwig and the Angry Inch",2001,http://www.icheckmovies.com/movies/hedwig+and+the+angry+inch/,5053,606,38,9,282,,http://www.imdb.com/title/tt0248845/,no,no,no,no,no
1178,0,"Voyna i mir",1965,http://www.icheckmovies.com/movies/voyna+i+mir/,1022,97,5,8,241,"War and Peace",http://www.imdb.com/title/tt0063794/,no,no,no,no,no
1179,0,"Nineteen Eighty-Four",1984,http://www.icheckmovies.com/movies/nineteen+eighty-four/,5732,301,54,3,175,1984,http://www.imdb.com/title/tt0087803/,"2010-01-30 15:23:27",no,no,no,no
1180,0,"Europa Europa",1990,http://www.icheckmovies.com/movies/europa+europa/,1934,108,10,6,178,"Europa Europe",http://www.imdb.com/title/tt0099776/,no,no,no,no,no
1181,0,"La femme du boulanger",1938,http://www.icheckmovies.com/movies/la+femme+du+boulanger/,649,37,7,5,167,"The Baker's Wife",http://www.imdb.com/title/tt0030127/,no,no,no,no,no
1182,0,Klute,1971,http://www.icheckmovies.com/movies/klute/,3328,170,20,9,306,,http://www.imdb.com/title/tt0067309/,"2012-11-10 20:19:17",no,no,no,no
1183,0,"The Inland Sea",1991,http://www.icheckmovies.com/movies/the+inland+sea/,105,6,0,1,12,,http://www.imdb.com/title/tt0104510/,no,no,no,no,no
1184,0,"Ochazuke no aji",1952,http://www.icheckmovies.com/movies/ochazuke+no+aji/,476,37,0,3,130,"The Flavor of Green Tea Over Rice",http://www.imdb.com/title/tt0044982/,no,no,no,no,no
1185,0,"Khane-ye doust kodjast?",1987,http://www.icheckmovies.com/movies/khane-ye+doust+kodjastquestion/,1670,290,7,14,314,"Where Is the Friend's House?",http://www.imdb.com/title/tt0093342/,no,no,no,no,no
1186,0,"Zendegi va digar hich",1992,http://www.icheckmovies.com/movies/zendegi+va+digar+hich/,878,121,2,9,235,"And Life Goes On",http://www.imdb.com/title/tt0105888/,no,no,no,no,no
1187,0,"Zire darakhatan zeyton",1994,http://www.icheckmovies.com/movies/zire+darakhatan+zeyton/,1162,133,7,9,255,"Through the Olive Trees",http://www.imdb.com/title/tt0111845/,no,no,no,no,no
1188,0,"Meghe Dhaka Tara",1960,http://www.icheckmovies.com/movies/meghe+dhaka+tara/,749,67,8,12,236,"The Cloud-Capped Star",http://www.imdb.com/title/tt0054073/,no,no,no,no,no
1189,0,"Local Hero",1983,http://www.icheckmovies.com/movies/local+hero/,3337,230,29,10,276,,http://www.imdb.com/title/tt0085859/,"2015-03-08 04:50:03",no,no,no,no
1190,0,Polyester,1981,http://www.icheckmovies.com/movies/polyester/,1003,79,6,3,95,,http://www.imdb.com/title/tt0082926/,no,no,no,no,no
1191,0,"The Circus",1928,http://www.icheckmovies.com/movies/the+circus/,4593,395,17,8,311,,http://www.imdb.com/title/tt0018773/,no,no,no,no,no
1192,0,"Cluny Brown",1946,http://www.icheckmovies.com/movies/cluny+brown/,480,47,0,2,142,,http://www.imdb.com/title/tt0038419/,no,no,no,no,no
1193,0,"When We Were Kings",1996,http://www.icheckmovies.com/movies/when+we+were+kings/,2318,169,5,6,183,,http://www.imdb.com/title/tt0118147/,"2014-05-10 16:11:26",no,no,no,no
1194,0,Matewan,1987,http://www.icheckmovies.com/movies/matewan/,650,58,6,3,152,,http://www.imdb.com/title/tt0093509/,no,no,no,no,no
1195,0,"Gojira no gyakushû",1955,http://www.icheckmovies.com/movies/gojira+no+gyakushu/,561,4,14,1,74,"Godzilla Raids Again",http://www.imdb.com/title/tt0048127/,no,no,no,no,no
1196,0,"Kingu Kongu tai Gojira",1963,http://www.icheckmovies.com/movies/kingu+kongu+tai+gojira/,684,12,22,1,81,"King Kong vs. Godzilla",http://www.imdb.com/title/tt0056142/,no,no,no,no,no
1197,0,"Mosura tai Gojira",1964,http://www.icheckmovies.com/movies/mosura+tai+gojira/,1006,29,9,2,96,"Mothra vs. Godzilla",http://www.imdb.com/title/tt0058379/,no,no,no,no,no
1198,0,"San daikaijû: Chikyû saidai no kessen",1964,http://www.icheckmovies.com/movies/san+daikaiju+chikyu+saidai+no+kessen/,685,16,5,1,75,"Ghidorah, the Three-Headed Monster",http://www.imdb.com/title/tt0058544/,no,no,no,no,no
1199,0,"Kaijû daisensô",1965,http://www.icheckmovies.com/movies/kaiju+daisenso/,518,13,5,2,81,"Invasion of Astro-Monster",http://www.imdb.com/title/tt0059346/,no,no,no,no,no
1200,0,"Gojira, Ebirâ, Mosura: Nankai no daiketto",1966,http://www.icheckmovies.com/movies/gojira+ebira+mosura+nankai+no+daiketto/,397,7,15,1,65,"Ebirah, Horror of the Deep",http://www.imdb.com/title/tt0060464/,"2017-09-24 14:38:03",no,no,no,no
1201,0,"Kaijûtô no kessen: Gojira no musuko",1967,http://www.icheckmovies.com/movies/kaijuto+no+kessen+gojira+no+musuko/,479,8,15,1,65,"Son of Godzilla",http://www.imdb.com/title/tt0061856/,no,no,no,no,no
1202,0,"Kaijû sôshingeki",1968,http://www.icheckmovies.com/movies/kaiju+soshingeki/,790,25,12,2,112,"Destroy All Monsters",http://www.imdb.com/title/tt0063172/,no,no,no,no,no
1203,0,"Gojira-Minira-Gabara: Oru kaijû daishingeki",1969,http://www.icheckmovies.com/movies/gojira-minira-gabara+oru+kaiju+daishingeki/,436,6,31,1,62,"All Monsters Attack",http://www.imdb.com/title/tt0064373/,no,no,no,no,no
1204,0,"Gojira tai Hedora",1971,http://www.icheckmovies.com/movies/gojira+tai+hedora/,450,11,15,1,78,"Godzilla vs. Hedorah",http://www.imdb.com/title/tt0067148/,no,no,no,no,no
1205,0,"Chikyû kogeki meirei: Gojira tai Gaigan",1972,http://www.icheckmovies.com/movies/chikyu+kogeki+meirei+gojira+tai+gaigan/,408,9,11,1,54,"Godzilla vs. Gigan",http://www.imdb.com/title/tt0068371/,no,no,no,no,no
1206,0,"Gojira tai Megaro",1973,http://www.icheckmovies.com/movies/gojira+tai+megaro/,534,11,28,1,78,"Godzilla vs. Megalon",http://www.imdb.com/title/tt0070122/,"2017-09-24 14:37:49",no,no,no,no
1207,0,"Gojira tai Mekagojira",1974,http://www.icheckmovies.com/movies/gojira+tai+mekagojira/,588,17,12,2,78,"Godzilla vs. Mechagodzilla",http://www.imdb.com/title/tt0071565/,no,no,no,no,no
1208,0,"Mekagojira no gyakushu",1975,http://www.icheckmovies.com/movies/mekagojira+no+gyakushu/,614,13,13,2,78,"Terror of Mechagodzilla",http://www.imdb.com/title/tt0073373/,no,no,no,no,no
1209,0,"The Daytrippers",1996,http://www.icheckmovies.com/movies/the+daytrippers/,298,17,0,1,47,,http://www.imdb.com/title/tt0116041/,no,no,no,no,no
1210,0,"37°2 le matin",1986,http://www.icheckmovies.com/movies/372+le+matin/,2090,189,33,8,254,"Betty Blue",http://www.imdb.com/title/tt0090563/,no,no,no,no,no
1211,0,"All About Eve",1950,http://www.icheckmovies.com/movies/all+about+eve/,16796,1968,63,24,931,,http://www.imdb.com/title/tt0042192/,"2010-01-30 15:23:26",no,no,no,no
1212,0,"Now, Voyager",1942,http://www.icheckmovies.com/movies/now+voyager/,2807,272,17,12,350,,http://www.imdb.com/title/tt0035140/,no,no,no,no,no
1213,0,"Zimna wojna",2018,http://www.icheckmovies.com/movies/zimna+wojna/,2259,239,10,4,204,"Cold War",http://www.imdb.com/title/tt6543652/,no,no,no,no,no
1214,0,"The Story of Temple Drake",1933,http://www.icheckmovies.com/movies/the+story+of+temple+drake/,211,13,1,1,40,,http://www.imdb.com/title/tt0024617/,no,no,no,no,no
1215,0,"Bis ans Ende der Welt",1991,http://www.icheckmovies.com/movies/bis+ans+ende+der+welt/,490,41,9,1,120,"Until the End of the World",http://www.imdb.com/title/tt0101458/,no,no,no,no,no
1216,0,"Old Joy",2006,http://www.icheckmovies.com/movies/old+joy/,1281,79,17,4,147,,http://www.imdb.com/title/tt0468526/,no,no,no,no,no
1217,0,Holiday,1938,http://www.icheckmovies.com/movies/holiday/,2337,253,8,7,258,,http://www.imdb.com/title/tt0030241/,no,no,no,no,no
1218,0,"Le petit soldat",1963,http://www.icheckmovies.com/movies/le+petit+soldat/,1248,56,17,3,124,"The Little Soldier",http://www.imdb.com/title/tt0054177/,no,no,no,no,no
1219,0,"Fail Safe",1964,http://www.icheckmovies.com/movies/fail+safe-1964/,1909,274,7,4,206,,http://www.imdb.com/title/tt0058083/,"2010-02-06 00:58:45",no,no,no,no
1220,0,"Todo sobre mi madre",1999,http://www.icheckmovies.com/movies/todo+sobre+mi+madre/,12471,1200,59,17,576,"All About My Mother",http://www.imdb.com/title/tt0185125/,no,no,no,no,no
1221,0,Teorema,1968,http://www.icheckmovies.com/movies/teorema/,1774,179,26,8,271,,http://www.imdb.com/title/tt0063678/,no,no,no,no,no
1222,0,Roma,2018,http://www.icheckmovies.com/movies/roma-2018/,5851,572,42,17,361,,http://www.imdb.com/title/tt6155172/,no,no,no,no,no
1223,0,"Cesta do praveku",1955,http://www.icheckmovies.com/movies/cesta+do+praveku/,252,12,2,2,47,"A Journey to the Beginning of Time",http://www.imdb.com/title/tt0047930/,no,no,no,no,no
1224,0,"Vynález zkázy",1958,http://www.icheckmovies.com/movies/vynalez+zkazy/,484,36,5,4,147,"Invention for Destruction",http://www.imdb.com/title/tt0052374/,no,no,no,no,no
1225,0,"Baron Prásil",1962,http://www.icheckmovies.com/movies/baron+prasil/,424,54,1,2,175,"The Fabulous Baron Munchausen",http://www.imdb.com/title/tt0054665/,no,no,no,no,no
1226,0,"Paris Is Burning",1990,http://www.icheckmovies.com/movies/paris+is+burning/,2160,274,6,10,278,,http://www.imdb.com/title/tt0100332/,no,no,no,no,no
1227,0,Bamboozled,2000,http://www.icheckmovies.com/movies/bamboozled/,1049,55,30,3,70,,http://www.imdb.com/title/tt0215545/,no,no,no,no,no
1228,0,"Leave Her to Heaven",1945,http://www.icheckmovies.com/movies/leave+her+to+heaven/,2229,197,14,11,308,,http://www.imdb.com/title/tt0037865/,"2010-12-10 22:00:25",no,no,no,no
1229,0,"Show Boat",1936,http://www.icheckmovies.com/movies/show+boat/,1675,64,10,8,151,,http://www.imdb.com/title/tt0028249/,no,no,no,no,no
1230,0,"The Prince of Tides",1991,http://www.icheckmovies.com/movies/the+prince+of+tides/,1695,37,32,3,100,,http://www.imdb.com/title/tt0102713/,no,no,no,no,no
1231,0,"Spalovac mrtvol",1969,http://www.icheckmovies.com/movies/spalovac+mrtvol/,1403,260,23,8,262,"The Cremator",http://www.imdb.com/title/tt0063633/,no,no,no,no,no
1232,0,"Destry Rides Again",1939,http://www.icheckmovies.com/movies/destry+rides+again/,2335,142,15,8,261,,http://www.imdb.com/title/tt0031225/,"2011-12-24 18:35:02",no,no,no,no
1233,0,"The Grand Budapest Hotel",2014,http://www.icheckmovies.com/movies/the+grand+budapest+hotel/,36525,4358,177,16,894,,http://www.imdb.com/title/tt2278388/,"2014-06-30 02:48:09",no,no,no,no
1234,0,"Me and You and Everyone We Know",2005,http://www.icheckmovies.com/movies/me+and+you+and+everyone+we+know/,4475,442,84,4,162,,http://www.imdb.com/title/tt0415978/,no,no,no,no,no
1235,0,"The Great Escape",1963,http://www.icheckmovies.com/movies/the+great+escape/,29295,1922,76,15,644,,http://www.imdb.com/title/tt0057115/,"2010-01-30 15:23:28",no,no,no,no
1236,0,"Dance, Girl, Dance",1940,http://www.icheckmovies.com/movies/dance+girl+dance/,660,29,4,3,167,,http://www.imdb.com/title/tt0032376/,no,no,no,no,no
1237,0,Husbands,1970,http://www.icheckmovies.com/movies/husbands/,1199,117,13,4,148,,http://www.imdb.com/title/tt0065867/,no,no,no,no,no
1238,0,Italianamerican,1974,http://www.icheckmovies.com/movies/italianamerican/,545,19,0,2,51,,http://www.imdb.com/title/tt0071680/,no,no,no,no,no
1239,0,"American Boy: A Profile of - Steven Prince",1978,http://www.icheckmovies.com/movies/american+boy+a+profile+of+-+steven+prince/,317,15,3,1,46,,http://www.imdb.com/title/tt0077157/,no,no,no,no,no
1240,0,"The Big Shave",1967,http://www.icheckmovies.com/movies/the+big+shave/,1638,60,19,3,64,,http://www.imdb.com/title/tt0061402/,no,no,no,no,no
1241,0,"It's Not Just You, Murray!",1964,http://www.icheckmovies.com/movies/its+not+just+you+murrayexclamation/,334,6,6,1,22,,http://www.imdb.com/title/tt0058242/,no,no,no,no,no
1242,0,"What's a Nice Girl Like You Doing in a Place Like This?",1963,http://www.icheckmovies.com/movies/whats+a+nice+girl+like+you+doing+in+a+place+like+thisquestion/,420,10,6,1,24,,http://www.imdb.com/title/tt0057680/,no,no,no,no,no
1243,0,Wildlife,2018,http://www.icheckmovies.com/movies/wildlife-2018/,967,48,8,1,61,,http://www.imdb.com/title/tt5929754/,no,no,no,no,no
1244,0,"An Unmarried Woman",1978,http://www.icheckmovies.com/movies/an+unmarried+woman/,571,30,3,2,128,,http://www.imdb.com/title/tt0078444/,no,no,no,no,no
1245,0,"The Cameraman",1928,http://www.icheckmovies.com/movies/the+cameraman/,3574,357,19,13,314,,http://www.imdb.com/title/tt0018742/,no,no,no,no,no
1246,0,"Portrait de la jeune fille en feu",2019,http://www.icheckmovies.com/movies/portrait+de+la+jeune+fille+en+feu/,2990,494,16,10,309,"Portrait of a Lady on Fire",http://www.imdb.com/title/tt8613070/,no,no,no,no,no
1247,0,"Idi i smotri",1985,http://www.icheckmovies.com/movies/idi+i+smotri/,6092,1353,57,25,701,"Come and See",http://www.imdb.com/title/tt0091251/,"2010-01-30 15:23:27",no,no,no,no
1248,0,"Tang shan da xiong",1971,http://www.icheckmovies.com/movies/tang+shan+da+xiong/,2890,92,18,4,103,"The Big Boss",http://www.imdb.com/title/tt0067824/,"2012-05-14 03:48:45",no,no,no,no
1249,0,"Jing wu men",1972,http://www.icheckmovies.com/movies/jing+wu+men/,2378,101,18,8,162,"Fist of Fury",http://www.imdb.com/title/tt0068767/,"2010-01-30 15:53:52",no,no,no,no
1250,0,"Meng long guo jiang",1972,http://www.icheckmovies.com/movies/meng+long+guo+jiang/,3693,117,19,7,129,"The Way of the Dragon",http://www.imdb.com/title/tt0068935/,"2012-05-15 02:04:21",no,no,no,no
1251,0,"Enter the Dragon",1973,http://www.icheckmovies.com/movies/enter+the+dragon/,16822,832,59,13,399,,http://www.imdb.com/title/tt0070034/,"2010-01-30 15:23:27",no,no,no,no
1252,0,"Game of Death",1978,http://www.icheckmovies.com/movies/game+of+death/,2352,42,61,2,68,,http://www.imdb.com/title/tt0077594/,"2011-08-15 01:38:30",no,no,no,no
1253,0,"The War of the Worlds",1953,http://www.icheckmovies.com/movies/the+war+of+the+worlds/,5696,130,52,6,234,,http://www.imdb.com/title/tt0046534/,no,no,no,no,no
1254,0,"Marriage Story",2019,http://www.icheckmovies.com/movies/marriage+story/,6021,583,27,5,261,,http://www.imdb.com/title/tt7653254/,no,no,no,no,no
1255,0,"Town Bloody Hall",1979,http://www.icheckmovies.com/movies/town+bloody+hall/,87,5,0,1,14,,http://www.imdb.com/title/tt0217853/,no,no,no,no,no
1256,0,Toni,1935,http://www.icheckmovies.com/movies/toni/,550,31,3,7,178,,http://www.imdb.com/title/tt0025898/,no,no,no,no,no
1257,0,"The Comfort of Strangers",1990,http://www.icheckmovies.com/movies/the+comfort+of+strangers/,388,19,11,2,84,,http://www.imdb.com/title/tt0099292/,no,no,no,no,no
1258,0,"Beau travail",1999,http://www.icheckmovies.com/movies/beau+travail/,2426,263,31,15,404,,http://www.imdb.com/title/tt0209933/,no,no,no,no,no
1259,0,"Cristo si è fermato a Eboli",1979,http://www.icheckmovies.com/movies/cristo+si+e+fermato+a+eboli/,319,19,4,4,116,"Christ Stopped at Eboli",http://www.imdb.com/title/tt0079010/,no,no,no,no,no
1260,0,Lucía,1968,http://www.icheckmovies.com/movies/lucia/,396,25,4,6,180,,http://www.imdb.com/title/tt0064609/,no,no,no,no,no
1261,0,"Lewat Djam Malam",1954,http://www.icheckmovies.com/movies/lewat+djam+malam/,65,6,1,1,28,"After the Curfew",http://www.imdb.com/title/tt0045997/,no,no,no,no,no
1262,0,"Pixote: A Lei do Mais Fraco",1981,http://www.icheckmovies.com/movies/pixote+a+lei+do+mais+fraco/,1047,119,7,7,214,Pixote,http://www.imdb.com/title/tt0082912/,no,no,no,no,no
1263,0,"Dos monjes",1934,http://www.icheckmovies.com/movies/dos+monjes/,99,9,0,2,31,,http://www.imdb.com/title/tt0025062/,no,no,no,no,no
1264,0,"Soleil Ô",1967,http://www.icheckmovies.com/movies/soleil+o/,105,6,0,3,78,"Oh, Sun",http://www.imdb.com/title/tt0062285/,no,no,no,no,no
1265,0,Ragbar,1972,http://www.icheckmovies.com/movies/ragbar/,79,5,0,2,46,Downpour,http://www.imdb.com/title/tt0067649/,no,no,no,no,no
1266,0,"The Elephant Man",1980,http://www.icheckmovies.com/movies/the+elephant+man/,30231,2274,94,15,708,,http://www.imdb.com/title/tt0080678/,"2010-01-30 15:23:28",no,no,no,no
1267,0,Claudine,1974,http://www.icheckmovies.com/movies/claudine/,160,9,0,2,61,,http://www.imdb.com/title/tt0071334/,no,no,no,no,no
1268,0,"The Gunfighter",1950,http://www.icheckmovies.com/movies/the+gunfighter/,1731,169,5,7,256,,http://www.imdb.com/title/tt0042531/,"2012-01-02 16:16:37",no,no,no,no
1269,0,Gisaengchung,2019,http://www.icheckmovies.com/movies/gisaengchung/,10502,1773,26,20,474,Parasite,http://www.imdb.com/title/tt6751668/,"2020-01-18 22:56:41",no,no,no,no
1270,0,Girlfriends,1978,http://www.icheckmovies.com/movies/girlfriends/,456,43,5,4,139,,http://www.imdb.com/title/tt0077613/,no,no,no,no,no
1271,0,Moonstruck,1987,http://www.icheckmovies.com/movies/moonstruck/,9453,381,105,10,300,,http://www.imdb.com/title/tt0093565/,no,no,no,no,no
1272,0,"Ghost Dog: The Way of the Samurai",1999,http://www.icheckmovies.com/movies/ghost+dog+the+way+of+the+samurai/,7905,801,58,6,254,,http://www.imdb.com/title/tt0165798/,"2010-01-30 15:23:27",no,no,no,no
1273,0,"The Irishman",2019,http://www.icheckmovies.com/movies/the+irishman-2019/,6264,464,41,6,274,,http://www.imdb.com/title/tt1302006/,"2021-03-14 23:52:04",no,no,no,no
1274,0,Crash,1996,http://www.icheckmovies.com/movies/crash-1996/,7606,374,175,8,326,,http://www.imdb.com/title/tt0115964/,no,no,no,no,no
1275,0,"Amores perros",2000,http://www.icheckmovies.com/movies/amores+perros/,23946,2256,142,16,590,"Amores Perros",http://www.imdb.com/title/tt0245712/,"2010-01-30 15:23:26",no,no,no,no
1276,0,"Minding the Gap",2018,http://www.icheckmovies.com/movies/minding+the+gap/,789,81,2,3,109,,http://www.imdb.com/title/tt7476236/,no,no,no,no,no
1277,0,"Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese",2019,http://www.icheckmovies.com/movies/rolling+thunder+revue+a+bob+dylan+story+by+martin+scorsese/,422,25,2,1,38,,http://www.imdb.com/title/tt9577852/,no,no,no,no,no
